"group_name","day","para","week","name","type","room","prepod","include","exception"
"БАСО-07-19 10.05.03(КБ-1)","6","2","2","Физика","лек","
273","
Филатов В.В.","'2', '6', '10', '14'",""
"БАСО-07-19 10.05.03(КБ-1)","6","2","2","Языки программирования","лек","
273","
Филатов В.В.","'12'",""
"БАСО-08-19 10.05.03(КБ-1)","1","1","1","Основы информационной безопасности","пр","188.3","Головченко Д.","",""
"БАСО-08-19 10.05.03(КБ-1)","1","1","2","Основы информационной безопасности","пр","188.3","Головченко Д.","","'10'"
"БАСО-08-19 10.05.03(КБ-1)","1","2","1","Иностранный язык","пр","каф","","",""
"БАСО-08-19 10.05.03(КБ-1)","1","2","2","Иностранный язык","пр","каф","","","'10'"
"БАСО-08-19 10.05.03(КБ-1)","1","3","1","Языки программирования","лек","273","Филатов В.В.","",""
"БАСО-08-19 10.05.03(КБ-1)","1","3","2","Языки программирования","лек","273
246","Филатов В.В.","","'10'"
"БАСО-08-19 10.05.03(КБ-1)","2","1","1","Математический анализ","лек","330","","",""
"БАСО-08-19 10.05.03(КБ-1)","2","1","2","Математический анализ","лек","330","","",""
"БАСО-08-19 10.05.03(КБ-1)","2","2","1","Основы информационной безопасности","лек","330","Вершинин А.Н.","",""
"БАСО-08-19 10.05.03(КБ-1)","2","2","2","Основы информационной безопасности","лек","330","Вершинин А.Н.","",""
"БАСО-08-19 10.05.03(КБ-1)","2","3","1","Математический анализ","пр","370","","",""
"БАСО-08-19 10.05.03(КБ-1)","2","3","2","Математический анализ","пр","370","","",""
"БАСО-08-19 10.05.03(КБ-1)","3","1","1","Физическая культура и спорт","пр","ФОК","","",""
"БАСО-08-19 10.05.03(КБ-1)","3","1","2","Физическая культура и спорт","пр","ФОК","","",""
"БАСО-08-19 10.05.03(КБ-1)","3","2","1","Линейная алгебра и аналитическая геометрия","лек","257","","",""
"БАСО-08-19 10.05.03(КБ-1)","3","2","2","Линейная алгебра и аналитическая геометрия","лек","257","","",""
"БАСО-08-19 10.05.03(КБ-1)","3","3","1","Информатика","пр","239а","Каленюк И.В.","",""
"БАСО-08-19 10.05.03(КБ-1)","3","4","1","Информатика","пр","239а","Каленюк И.В.","",""
"БАСО-08-19 10.05.03(КБ-1)","4","1","1","Физическая культура и спорт","пр","ФОК","","",""
"БАСО-08-19 10.05.03(КБ-1)","4","1","2","Физическая культура и спорт","пр","ФОК","","",""
"БАСО-08-19 10.05.03(КБ-1)","4","2","1","Информатика","лек","330","Шамин Р.В.","",""
"БАСО-08-19 10.05.03(КБ-1)","4","2","2","История","пр","409","","",""
"БАСО-08-19 10.05.03(КБ-1)","4","3","1","История","лек","330","","",""
"БАСО-08-19 10.05.03(КБ-1)","4","4","1","Языки программирования","пр","251а","Мерсов А.А.","",""
"БАСО-08-19 10.05.03(КБ-1)","4","5","1","Языки программирования","пр","251а","Мерсов А.А.","",""
"БАСО-08-19 10.05.03(КБ-1)","5","1","1","Физика","пр","В-78*
","","",""
"БАСО-08-19 10.05.03(КБ-1)","5","2","1","Физика","пр","В-78*
","","",""
"БАСО-08-19 10.05.03(КБ-1)","5","3","1","Физика","лр","В-78* В-411","","'3', '7', '11', '15'",""
"БАСО-08-19 10.05.03(КБ-1)","5","4","1","Физика","лр","В-78* В-411","","'3', '7', '11', '15'",""
"БАСО-08-19 10.05.03(КБ-1)","6","1","1","Физика","лек","","","'3', '7', '11', '15'",""
"БАСО-08-19 10.05.03(КБ-1)","6","1","2","Основы информационной безопасности","пр","188.3","Головченко Д.","'10'",""
"БАСО-08-19 10.05.03(КБ-1)","6","2","1","Физика","лек","","","'3', '7', '11', '15'",""
"БАСО-08-19 10.05.03(КБ-1)","6","2","2","Иностранный язык","пр","каф","","'10'",""
"БАСО-08-19 10.05.03(КБ-1)","6","3","2","Языки программирования","лек","273","Филатов В.В.","'10'",""
"БББО-01-19 10.03.01 (КБ-1)","1","2","2","Физическая культура и спорт","пр","ФОК","","","'10'"
"БББО-01-19 10.03.01 (КБ-1)","1","3","1","История","лек","350","Даноян В.Л.","",""
"БББО-01-19 10.03.01 (КБ-1)","1","3","2","Физическая культура и спорт","пр","ФОК","","","'10'"
"БББО-01-19 10.03.01 (КБ-1)","1","4","1","Математический анализ","лек","379","Пономарев А.В.","",""
"БББО-01-19 10.03.01 (КБ-1)","1","4","2","Математический анализ","лек","379","Пономарев А.В.","","'10'"
"БББО-01-19 10.03.01 (КБ-1)","2","1","1","Физика","пр","В-78*
","","",""
"БББО-01-19 10.03.01 (КБ-1)","2","2","1","Физика","пр","В-78*
","","",""
"БББО-01-19 10.03.01 (КБ-1)","2","3","1","Физика","лр","В-78* В-411","","'1', '5', '9', '13'",""
"БББО-01-19 10.03.01 (КБ-1)","2","4","1","Физика","лр","В-78* В-411","","'1', '5', '9', '13'",""
"БББО-01-19 10.03.01 (КБ-1)","3","1","1","Основы информационной безопасности","лек","350","Вершинин А.Н.","",""
"БББО-01-19 10.03.01 (КБ-1)","3","1","2","Основы информационной безопасности","лек","350","Вершинин А.Н.","",""
"БББО-01-19 10.03.01 (КБ-1)","3","2","1","Информатика","лек","265","Артемова С.В.","",""
"БББО-01-19 10.03.01 (КБ-1)","3","2","2","Линейная алгебра и аналитическая геометрия","лек","275","Куренкова Т.Л.","",""
"БББО-01-19 10.03.01 (КБ-1)","3","3","1","Информатика","пр","246","Володин В.Н.","",""
"БББО-01-19 10.03.01 (КБ-1)","3","3","2","Линейная алгебра и аналитическая геометрия","лек","275","Куренкова Т.Л.","",""
"БББО-01-19 10.03.01 (КБ-1)","3","4","1","Информатика","пр","246","Володин В.Н.","",""
"БББО-01-19 10.03.01 (КБ-1)","4","1","1","Иностранный язык","пр","каф","","",""
"БББО-01-19 10.03.01 (КБ-1)","4","1","2","Иностранный язык","пр","каф","","",""
"БББО-01-19 10.03.01 (КБ-1)","4","2","1","Языки программирования","лек","350","Филатов В.В.","",""
"БББО-01-19 10.03.01 (КБ-1)","4","2","2","Языки программирования","лек","350","Филатов В.В.","",""
"БББО-01-19 10.03.01 (КБ-1)","4","3","1","Математический анализ","пр","325","Пономарев А.В.","",""
"БББО-01-19 10.03.01 (КБ-1)","4","3","2","Математический анализ","пр","325","Пономарев А.В.","",""
"БББО-01-19 10.03.01 (КБ-1)","5","1","1","Языки программирования","пр","251а","Мерсов А.А.","",""
"БББО-01-19 10.03.01 (КБ-1)","5","1","2","Языки программирования","пр","251а","Мерсов А.А.","",""
"БББО-01-19 10.03.01 (КБ-1)","5","2","1","Линейная алгебра и аналитическая геометрия","пр","409","Куренкова Т.Л.","",""
"БББО-01-19 10.03.01 (КБ-1)","5","2","2","Линейная алгебра и аналитическая геометрия","пр","409","Куренкова Т.Л.","",""
"БББО-01-19 10.03.01 (КБ-1)","5","3","1","Основы информационной безопасности","пр","415","","",""
"БББО-01-19 10.03.01 (КБ-1)","5","3","2","Основы информационной безопасности","пр","415","","",""
"БББО-01-19 10.03.01 (КБ-1)","5","4","1","Физическая культура и спорт","пр","ФОК","","",""
"БББО-01-19 10.03.01 (КБ-1)","5","4","2","Физическая культура и спорт","пр","ФОК","","",""
"БББО-01-19 10.03.01 (КБ-1)","6","1","1","История","пр","259","Иванова А.Н.","'3', '7', '11', '15'",""
"БББО-01-19 10.03.01 (КБ-1)","6","1","2","Математический анализ","лек","379","Пономарев А.В.","'10'",""
"БББО-01-19 10.03.01 (КБ-1)","6","2","1","История","пр","259","Иванова А.Н.","'3', '7', '11', '15'",""
"БББО-01-19 10.03.01 (КБ-1)","6","2","2","Физическая культура и спорт","пр","ФОК","","'10'",""
"БББО-01-19 10.03.01 (КБ-1)","6","3","2","Физика","лек","","","'4', '8', '12', '16'",""
"БББО-01-19 10.03.01 (КБ-1)","6","4","2","Физика","лек","","","'4', '8', '12', '16'",""
"БББО-02-19 10.03.01 (КБ-1)","1","2","1","Физическая культура и спорт","пр","ФОК","","",""
"БББО-02-19 10.03.01 (КБ-1)","1","2","2","Физическая культура и спорт","пр","ФОК","","","'10'"
"БББО-02-19 10.03.01 (КБ-1)","1","3","1","История","лек","350","Даноян В.Л.","",""
"БББО-02-19 10.03.01 (КБ-1)","1","3","2","История","пр","409","Даноян В.Л.","",""
"БББО-02-19 10.03.01 (КБ-1)","1","4","1","Математический анализ","лек","379","Пономарев А.В.","",""
"БББО-02-19 10.03.01 (КБ-1)","1","4","2","Математический анализ","лек","379","Пономарев А.В.","","'10'"
"БББО-02-19 10.03.01 (КБ-1)","2","1","1","Физика","пр","В-78*
","","",""
"БББО-02-19 10.03.01 (КБ-1)","2","2","1","Физика","пр","В-78*
","","",""
"БББО-02-19 10.03.01 (КБ-1)","2","3","1","Физика","лр","В-78* В-411","","'3', '7', '11', '15'",""
"БББО-02-19 10.03.01 (КБ-1)","2","4","1","Физика","лр","В-78* В-411","","'3', '7', '11', '15'",""
"БББО-02-19 10.03.01 (КБ-1)","3","1","1","Основы информационной безопасности","лек","350","Вершинин А.Н.","",""
"БББО-02-19 10.03.01 (КБ-1)","3","1","2","Основы информационной безопасности","лек","350","Вершинин А.Н.","",""
"БББО-02-19 10.03.01 (КБ-1)","3","2","1","Информатика","лек","265","Артемова С.В.","",""
"БББО-02-19 10.03.01 (КБ-1)","3","2","2","Линейная алгебра и аналитическая геометрия","лек","275","Куренкова Т.Л.","",""
"БББО-02-19 10.03.01 (КБ-1)","3","3","1","Информатика","пр","246","Володин В.Н.","",""
"БББО-02-19 10.03.01 (КБ-1)","3","3","2","Линейная алгебра и аналитическая геометрия","лек","275","Куренкова Т.Л.","",""
"БББО-02-19 10.03.01 (КБ-1)","3","4","1","Информатика","пр","246","Володин В.Н.","",""
"БББО-02-19 10.03.01 (КБ-1)","4","1","1","Иностранный язык","пр","каф","","",""
"БББО-02-19 10.03.01 (КБ-1)","4","1","2","Иностранный язык","пр","каф","","",""
